trial_id,offence_pp_general,offence_pp,pp_sentence_years,trial_month,trial_year,trial_place,pris_ht_pp,def_age_pp,def_literacy,def_religion_pp,marital_status_pp,children_nr,cash_sav_pp,occupation_pp,coloffence_info,offence_ni,death_in_custody_pp,length_of_stay_until_probat,length_of_stay_until_tl,previous_convictions
698856,ASSAULT,ASSAULT,99.0,7,1848,UNKNOWN,165.1,21.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,16.953424657534246,True
698857,ASSAULT,ASSAULT,99.0,7,1850,UNKNOWN,165.1,18.0,0.0,Protestant,S,2.0,48.0,FARM LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698858,ASSAULT,ASSAULT,99.0,7,1859,UNKNOWN,165.1,28.0,3.0,Protestant,S,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698859,UNKNOWN,UNKNOWN,99.0,6,1836,UNKNOWN,165.1,23.0,2.0,UNKNOWN,M,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698860,ASSAULT,MANSLAUGHTER,99.0,6,1851,UNKNOWN,165.1,23.0,2.0,Roman Catholic,S,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698861,STEALING,BURGLARY,20.0,3,1845,UNKNOWN,165.1,22.0,0.0,Roman Catholic,M,2.0,48.0,GROOM,True,False,False,3.649315068493151,10.953424657534246,True
698862,STEALING,STEALING,99.0,3,1845,UNKNOWN,165.1,20.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698863,ASSAULT,WOUNDING,99.0,3,1846,UNKNOWN,165.1,17.0,3.0,Protestant,S,2.0,48.0,STABLE,True,False,True,3.649315068493151,7.795890410958904,True
698864,STEALING,STEALING,3.0,5,1832,UNKNOWN,165.1,23.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698865,STEALING,STEALING,7.0,11,1841,UNKNOWN,165.1,20.0,2.0,Protestant,S,2.0,48.0,LABOURER,True,False,False,3.649315068493151,4.8931506849315065,False
698866,STEALING,BURGLARY,99.0,10,1845,UNKNOWN,165.1,13.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,True,3.649315068493151,7.795890410958904,True
698867,STEALING,BURGLARY,99.0,10,1845,UNKNOWN,165.1,14.0,3.0,Protestant,S,2.0,48.0,SHOEMAKER,True,False,False,3.649315068493151,7.795890410958904,True
698868,STEALING,SHEEP_STEALING,99.0,10,1845,UNKNOWN,165.1,21.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698869,ROBBERY,ROBBERY,99.0,10,1849,UNKNOWN,165.1,23.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,True,False,True,3.649315068493151,7.795890410958904,True
698870,ROBBERY,ROBBERY,99.0,10,1849,UNKNOWN,165.1,16.0,3.0,Roman Catholic,S,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698871,ASSAULT,UTTERING,99.0,10,1851,UNKNOWN,165.1,19.0,3.0,Protestant,S,2.0,48.0,SAILOR,True,False,False,3.649315068493151,7.795890410958904,True
698872,STEALING,BURGLARY,10.0,8,1851,UNKNOWN,165.1,20.0,2.0,Jewish,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698873,STEALING,BURGLARY,14.0,8,1851,UNKNOWN,165.1,17.0,1.0,Roman Catholic,S,2.0,48.0,SHOEMAKER,True,False,False,9.923287671232877,12.498630136986302,True
698874,STEALING,BURGLARY,14.0,8,1851,UNKNOWN,165.1,26.0,0.0,Roman Catholic,S,2.0,48.0,WEAVER,True,False,False,13.126027397260273,7.795890410958904,True
698875,STEALING,SHEEP_STEALING,99.0,12,1826,UNKNOWN,165.1,23.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,SHOEMAKER,True,False,False,3.649315068493151,7.795890410958904,True
698876,ASSAULT,UTTERING,15.0,12,1851,UNKNOWN,165.1,25.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698877,STEALING,BURGLARY,99.0,7,1835,UNKNOWN,165.1,15.0,3.0,Protestant,S,2.0,48.0,STONEMASON,True,False,False,3.649315068493151,7.795890410958904,True
698878,STEALING,STEALING,7.0,5,1850,UNKNOWN,165.1,30.0,3.0,Roman Catholic,M,2.0,48.0,TAILOR,True,False,False,3.649315068493151,7.795890410958904,True
698879,STEALING,STEALING,7.0,5,1850,UNKNOWN,165.1,15.0,0.0,Protestant,S,2.0,48.0,LABOURER,True,False,False,9.876712328767123,7.795890410958904,True
698880,STEALING,BURGLARY,14.0,5,1850,UNKNOWN,165.1,17.0,2.0,Roman Catholic,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698881,ESCAPE,BUSHRANGING,99.0,9,1834,UNKNOWN,165.1,25.0,3.0,Protestant,S,2.0,48.0,FARM LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698882,ASSAULT,ASSAULT,15.0,12,1851,UNKNOWN,165.1,17.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,STONEMASON,True,False,False,3.649315068493151,18.96986301369863,True
698883,ASSAULT,ASSAULT,15.0,12,1851,UNKNOWN,165.1,28.0,1.0,Protestant,UNKNOWN,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698884,STEALING,BURGLARY,15.0,12,1851,UNKNOWN,165.1,27.0,2.0,Protestant,S,2.0,48.0,FARM LABOURER,True,False,False,14.315068493150685,7.795890410958904,True
698885,STEALING,BURGLARY,7.0,12,1851,UNKNOWN,165.1,17.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698886,ASSAULT,ASSAULT,99.0,1,1847,UNKNOWN,165.1,21.0,2.0,UNKNOWN,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698887,UNKNOWN,UNKNOWN,99.0,5,1837,UNKNOWN,165.1,14.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698888,STEALING,STEALING,10.0,4,1851,UNKNOWN,165.1,24.0,3.0,Roman Catholic,W,2.0,48.0,UNKNOWN,True,False,True,3.649315068493151,7.795890410958904,True
698889,UNKNOWN,UNKNOWN,99.0,12,1832,UNKNOWN,165.1,23.0,2.0,UNKNOWN,W,1.0,48.0,UNKNOWN,True,False,True,3.649315068493151,7.795890410958904,True
698890,STEALING,BURGLARY,99.0,12,1845,UNKNOWN,165.1,26.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,True,3.649315068493151,7.795890410958904,True
698891,ROBBERY,ROBBERY,99.0,12,1847,UNKNOWN,165.1,15.0,2.0,Roman Catholic,S,2.0,48.0,LABOURER,True,False,True,3.649315068493151,7.795890410958904,True
698892,ASSAULT,CUTTING,99.0,12,1849,UNKNOWN,165.1,21.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698893,ASSAULT,ASSAULT,99.0,12,1849,UNKNOWN,165.1,18.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,12.843835616438357,14.76986301369863,True
698894,ASSAULT,ASSAULT,99.0,12,1849,UNKNOWN,165.1,19.0,0.0,Protestant,S,2.0,48.0,COLLIER,True,False,False,3.649315068493151,7.795890410958904,True
698895,ASSAULT,ASSAULT,99.0,1,1847,UNKNOWN,165.1,22.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698896,STEALING,SHEEP_STEALING,99.0,1,1847,UNKNOWN,165.1,22.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,11.605479452054794,True
698897,STEALING,SHEEP_STEALING,99.0,1,1847,UNKNOWN,165.1,22.0,3.0,Protestant,S,2.0,48.0,GROOM,True,False,False,3.649315068493151,7.795890410958904,True
698898,ASSAULT,SHOOTING,99.0,1,1848,UNKNOWN,165.1,21.0,2.0,Protestant,S,2.0,48.0,BRICKLAYER,True,False,True,3.649315068493151,7.795890410958904,True
698899,ASSAULT,SHOOTING,99.0,1,1848,UNKNOWN,165.1,18.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,10.361643835616439,True
698900,STEALING,BURGLARY,7.0,1,1850,UNKNOWN,165.1,25.0,2.0,Protestant,S,2.0,48.0,SAILOR,True,False,False,3.649315068493151,7.795890410958904,True
698901,STEALING,CATTLE_STEALING,99.0,7,1835,UNKNOWN,165.1,23.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698902,STEALING,CATTLE_STEALING,99.0,7,1835,UNKNOWN,165.1,27.0,3.0,Protestant,M,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698903,STEALING,SHEEP_STEALING,99.0,7,1851,UNKNOWN,165.1,23.0,2.0,Protestant,S,2.0,48.0,LABOURER,True,False,True,12.38082191780822,7.795890410958904,True
698904,ASSAULT,ASSAULT,99.0,6,1844,UNKNOWN,165.1,17.0,0.0,Roman Catholic,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698905,ASSAULT,ASSAULT,99.0,6,1844,UNKNOWN,165.1,23.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698906,ASSAULT,STABBING,99.0,6,1845,UNKNOWN,165.1,12.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,LABOURER,True,False,True,3.649315068493151,7.795890410958904,True
698907,UNKNOWN,UNKNOWN,99.0,6,1846,UNKNOWN,165.1,15.0,0.0,Protestant,S,2.0,48.0,SHOEMAKER,True,False,True,13.282191780821918,7.795890410958904,True
698908,ASSAULT,UTTERING,15.0,6,1850,UNKNOWN,165.1,28.0,3.0,Protestant,M,2.0,48.0,CARPENTER,True,False,False,3.649315068493151,7.795890410958904,True
698909,ASSAULT,UTTERING,99.0,6,1850,UNKNOWN,165.1,17.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,False,19.013698630136986,7.795890410958904,True
698910,STEALING,STEALING,99.0,6,1850,UNKNOWN,165.1,20.0,3.0,Protestant,S,2.0,48.0,GROOM,True,False,False,3.649315068493151,7.795890410958904,True
698911,FORGERY,FORGERY,99.0,6,1851,UNKNOWN,165.1,18.0,3.0,Presbyterian,S,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698912,UNKNOWN,UNKNOWN,99.0,3,1844,UNKNOWN,165.1,18.0,3.0,Roman Catholic,S,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698913,ASSAULT,ASSAULT,99.0,3,1845,UNKNOWN,165.1,19.0,2.0,Protestant,S,2.0,48.0,LABOURER,True,False,False,11.013698630136986,7.795890410958904,True
698914,STEALING,SHEEP_STEALING,99.0,3,1845,UNKNOWN,165.1,21.0,3.0,Protestant,S,2.0,48.0,BAKER,True,False,False,3.649315068493151,7.795890410958904,True
698915,STEALING,BURGLARY,99.0,3,1851,UNKNOWN,165.1,18.0,2.0,Roman Catholic,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698916,STEALING,BURGLARY,99.0,3,1851,UNKNOWN,165.1,25.0,2.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,13.386301369863014,True
698917,STEALING,STEALING,10.0,3,1851,UNKNOWN,165.1,32.0,2.0,Protestant,M,3.0,48.0,UNKNOWN,True,False,False,6.6136986301369864,7.795890410958904,True
698918,STEALING,BURGLARY,99.0,10,1844,UNKNOWN,165.1,28.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,True,3.649315068493151,21.134246575342466,True
698919,STEALING,BURGLARY,99.0,10,1844,UNKNOWN,165.1,24.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,LABOURER,True,False,True,3.649315068493151,7.795890410958904,True
698920,STEALING,BURGLARY,99.0,10,1845,UNKNOWN,165.1,21.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698921,STEALING,SHEEP_STEALING,99.0,10,1845,UNKNOWN,165.1,27.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698922,STEALING,BURGLARY,99.0,10,1845,UNKNOWN,165.1,17.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698923,STEALING,STEALING,99.0,10,1849,UNKNOWN,165.1,15.0,3.0,Protestant,S,2.0,48.0,SHOEMAKER,True,False,True,3.649315068493151,7.795890410958904,True
698924,UNKNOWN,UNKNOWN,99.0,10,1853,UNKNOWN,165.1,21.0,2.0,Roman Catholic,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698925,ASSAULT,ASSAULT,99.0,10,1853,UNKNOWN,165.1,22.0,3.0,Roman Catholic,S,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698926,ESCAPE,ABSCONDING,99.0,12,1832,UNKNOWN,165.1,18.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698927,STEALING,HORSE_STEALING,99.0,12,1837,UNKNOWN,165.1,27.0,3.0,Protestant,M,1.0,48.0,UNKNOWN,True,False,True,3.649315068493151,7.795890410958904,True
698928,STEALING,SHEEP_STEALING,99.0,12,1839,UNKNOWN,165.1,18.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698929,STEALING,BURGLARY,99.0,12,1839,UNKNOWN,165.1,13.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,14.07945205479452,True
698930,ASSAULT,ASSAULT,99.0,12,1843,UNKNOWN,165.1,21.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,FARM LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698931,STEALING,BURGLARY,99.0,12,1845,UNKNOWN,165.1,15.0,2.0,UNKNOWN,S,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698932,STEALING,BURGLARY,99.0,12,1845,UNKNOWN,165.1,20.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,LABOURER,True,False,False,3.649315068493151,26.202739726027396,True
698933,STEALING,BURGLARY,99.0,12,1845,UNKNOWN,165.1,20.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,22.82191780821918,True
698934,STEALING,STEALING,7.0,2,1851,UNKNOWN,165.1,16.0,0.0,Protestant,S,2.0,48.0,FARM LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698935,STEALING,BURGLARY,99.0,1,1838,UNKNOWN,165.1,23.0,2.0,UNKNOWN,S,2.0,48.0,GROOM,True,False,False,3.649315068493151,7.795890410958904,True
698936,UNKNOWN,UNKNOWN,99.0,1,1846,UNKNOWN,165.1,31.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,TAILOR,True,False,False,11.27945205479452,7.795890410958904,True
698937,STEALING,BURGLARY,99.0,1,1846,UNKNOWN,165.1,24.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,TAILOR,True,False,False,3.649315068493151,7.795890410958904,True
698938,STEALING,BURGLARY,99.0,1,1846,UNKNOWN,165.1,20.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698939,STEALING,BURGLARY,99.0,1,1846,UNKNOWN,165.1,19.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,20.69041095890411,True
698940,STEALING,STEALING,7.0,1,1849,UNKNOWN,165.1,23.0,0.0,Roman Catholic,M,2.0,48.0,LABOURER,True,False,True,3.649315068493151,7.795890410958904,True
698941,ASSAULT,ASSAULT,99.0,7,1851,UNKNOWN,165.1,27.0,1.0,Roman Catholic,M,2.0,48.0,FARM LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698942,ASSAULT,ASSAULT,99.0,7,1851,UNKNOWN,165.1,28.0,2.0,Roman Catholic,S,2.0,48.0,FARM LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698943,ASSAULT,ASSAULT,99.0,7,1851,UNKNOWN,165.1,25.0,0.0,Roman Catholic,S,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698944,ASSAULT,ASSAULT,99.0,7,1851,UNKNOWN,165.1,26.0,0.0,Roman Catholic,S,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698945,STEALING,CATTLE_STEALING,99.0,6,1846,UNKNOWN,165.1,23.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,SHEPHERD,True,False,False,3.649315068493151,7.795890410958904,False
698946,ROBBERY,ROBBERY,15.0,6,1851,UNKNOWN,165.1,22.0,3.0,Protestant,S,2.0,48.0,CARPENTER,True,False,False,3.649315068493151,7.795890410958904,True
698947,STEALING,STEALING,7.0,6,1851,UNKNOWN,165.1,21.0,2.0,Roman Catholic,S,2.0,48.0,LABOURER,True,False,True,3.649315068493151,7.795890410958904,True
698948,ROBBERY,ROBBERY,15.0,6,1851,UNKNOWN,165.1,21.0,0.0,Roman Catholic,S,2.0,48.0,LABOURER,True,False,False,3.649315068493151,17.002739726027396,True
698949,STEALING,STEALING,99.0,6,1851,UNKNOWN,165.1,29.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,True,10.145205479452056,7.795890410958904,True
698950,ROBBERY,ROBBERY,15.0,6,1851,UNKNOWN,165.1,27.0,3.0,Protestant,S,2.0,48.0,BAKER,True,False,False,3.649315068493151,7.795890410958904,True
698951,ROBBERY,ROBBERY,15.0,6,1851,UNKNOWN,165.1,20.0,0.0,Roman Catholic,S,2.0,48.0,LABOURER,True,False,False,8.794520547945206,7.795890410958904,True
698952,ASSAULT,ASSAULT,99.0,3,1845,UNKNOWN,165.1,20.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698953,ASSAULT,ASSAULT,99.0,3,1845,UNKNOWN,165.1,20.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698954,ASSAULT,UTTERING,99.0,3,1850,UNKNOWN,165.1,19.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,True,8.306849315068494,7.795890410958904,True
698955,ROBBERY,HIGHWAY_ROBBERY,15.0,3,1851,UNKNOWN,165.1,23.0,3.0,Roman Catholic,S,2.0,48.0,SHEPHERD,True,False,True,3.649315068493151,7.795890410958904,True
698956,ROBBERY,HIGHWAY_ROBBERY,15.0,3,1851,UNKNOWN,165.1,17.0,3.0,Protestant,S,2.0,48.0,BRICKLAYER,True,False,True,10.27945205479452,7.795890410958904,True
698957,FINANCE,EMBEZZLEMENT,7.0,3,1851,UNKNOWN,165.1,42.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,7.843835616438356,7.795890410958904,True
698958,ASSAULT,ASSAULT,99.0,3,1859,UNKNOWN,165.1,26.0,3.0,Protestant,M,2.0,48.0,UNKNOWN,True,False,False,7.52054794520548,9.273972602739725,True
698959,STEALING,STEALING,7.0,11,1841,UNKNOWN,165.1,20.0,3.0,Roman Catholic,S,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698960,STEALING,BURGLARY,15.0,10,1849,UNKNOWN,165.1,19.0,3.0,Protestant,S,2.0,48.0,TAILOR,True,False,False,3.649315068493151,10.191780821917808,True
698961,STEALING,BURGLARY,99.0,9,1837,UNKNOWN,165.1,23.0,2.0,UNKNOWN,M,1.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698962,STEALING,BURGLARY,99.0,9,1837,UNKNOWN,165.1,23.0,2.0,UNKNOWN,S,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698963,ASSAULT,UTTERING,99.0,9,1843,UNKNOWN,165.1,24.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698964,STEALING,BURGLARY,15.0,9,1848,UNKNOWN,165.1,22.0,3.0,Roman Catholic,S,2.0,48.0,CLERK,True,False,False,3.649315068493151,7.795890410958904,True
698965,ROBBERY,ROBBERY,15.0,6,1851,UNKNOWN,165.1,27.0,2.0,Roman Catholic,S,2.0,48.0,LABOURER,True,False,False,7.16986301369863,7.795890410958904,True
698966,STEALING,SHEEP_STEALING,99.0,4,1839,UNKNOWN,165.1,23.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,True,3.649315068493151,7.795890410958904,False
698967,STEALING,SHEEP_STEALING,99.0,4,1839,UNKNOWN,165.1,18.0,3.0,Protestant,S,2.0,48.0,LABOURER,True,False,False,16.372602739726027,7.795890410958904,True
698968,STEALING,SHEEP_STEALING,99.0,4,1839,UNKNOWN,165.1,27.0,0.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,6.715068493150685,7.795890410958904,True
698969,STEALING,BURGLARY,7.0,4,1839,UNKNOWN,165.1,24.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698970,ASSAULT,ASSAULT,99.0,4,1844,UNKNOWN,165.1,23.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,False
698971,ROBBERY,ROBBERY,99.0,4,1846,UNKNOWN,165.1,21.0,2.0,Protestant,UNKNOWN,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698972,ASSAULT,ASSAULT,99.0,4,1846,UNKNOWN,165.1,21.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,False,18.183561643835617,7.795890410958904,True
698973,STEALING,BURGLARY,99.0,4,1846,UNKNOWN,165.1,45.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698974,STEALING,HORSE_STEALING,99.0,8,1851,UNKNOWN,165.1,23.0,2.0,Protestant,S,2.0,48.0,BRICKLAYER,True,False,False,3.649315068493151,7.795890410958904,True
698975,FORGERY,FORGERY,14.0,12,1837,UNKNOWN,165.1,23.0,2.0,UNKNOWN,M,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698976,ASSAULT,WOUNDING,99.0,12,1845,UNKNOWN,165.1,19.0,3.0,Roman Catholic,S,2.0,48.0,LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698977,ASSAULT,ASSAULT,99.0,12,1849,UNKNOWN,165.1,21.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698978,ASSAULT,ASSAULT,99.0,12,1849,UNKNOWN,165.1,14.0,0.0,Roman Catholic,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698979,ASSAULT,ASSAULT,99.0,12,1849,UNKNOWN,165.1,19.0,2.0,Protestant,S,2.0,48.0,LABOURER,True,False,True,3.649315068493151,7.795890410958904,True
698980,ASSAULT,ASSAULT,99.0,12,1849,UNKNOWN,165.1,17.0,3.0,Protestant,S,2.0,48.0,FARM LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698981,ASSAULT,STABBING,7.0,12,1850,UNKNOWN,165.1,20.0,3.0,Protestant,S,2.0,48.0,COLLIER,True,False,False,3.649315068493151,7.795890410958904,True
698982,STEALING,STEALING,99.0,1,1838,UNKNOWN,165.1,18.0,1.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
698983,STEALING,BURGLARY,14.0,1,1851,UNKNOWN,165.1,28.0,3.0,Roman Catholic,S,2.0,48.0,TAILOR,True,False,False,3.649315068493151,7.795890410958904,True
698984,STEALING,BURGLARY,14.0,1,1851,UNKNOWN,165.1,23.0,0.0,Protestant,M,2.0,48.0,UNKNOWN,True,False,True,3.649315068493151,7.795890410958904,True
698985,STEALING,STEALING,7.0,1,1852,UNKNOWN,165.1,11.0,3.0,Roman Catholic,S,2.0,48.0,TAILOR,True,False,False,10.495890410958904,7.795890410958904,True
698986,ASSAULT,ASSAULT,15.0,1,1852,UNKNOWN,165.1,9.0,1.0,Protestant,S,2.0,48.0,LABOURER,True,False,False,12.693150684931506,15.509589041095891,True
698987,STEALING,STEALING,7.0,1,1852,UNKNOWN,165.1,30.0,0.0,Protestant,S,2.0,48.0,LABOURER,True,False,True,3.649315068493151,7.795890410958904,True
698988,STEALING,STEALING,7.0,1,1852,UNKNOWN,165.1,23.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,False
698989,STEALING,STEALING,7.0,1,1852,UNKNOWN,165.1,23.0,2.0,Roman Catholic,S,2.0,48.0,UNKNOWN,True,False,False,15.635616438356164,16.55068493150685,True
698990,PROCESSING,RECEIVING_STOLEN_GOODS,14.0,6,1839,UNKNOWN,165.1,28.0,3.0,Protestant,S,2.0,48.0,SHOEMAKER,True,False,False,3.649315068493151,14.758904109589041,True
698991,ASSAULT,SHOOTING,7.0,3,1841,UNKNOWN,165.1,25.0,2.0,Roman Catholic,W,2.0,48.0,FARM LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
698992,ASSAULT,ASSAULT,99.0,3,1849,UNKNOWN,165.1,22.0,3.0,Protestant,S,2.0,48.0,SAILOR,True,False,True,3.649315068493151,18.2986301369863,True
698993,STEALING,STEALING,14.0,3,1850,UNKNOWN,165.1,21.0,3.0,Protestant,S,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,False
698994,ROBBERY,HIGHWAY_ROBBERY,7.0,11,1841,UNKNOWN,165.1,18.0,3.0,Protestant,S,2.0,48.0,SHOEMAKER,True,False,False,3.649315068493151,14.884931506849314,True
698995,STEALING,SHEEP_STEALING,99.0,10,1838,UNKNOWN,165.1,25.0,2.0,Protestant,S,2.0,48.0,BUTCHER,True,False,False,3.649315068493151,7.795890410958904,True
698996,STEALING,SHEEP_STEALING,99.0,10,1851,UNKNOWN,165.1,20.0,2.0,Protestant,S,2.0,48.0,LABOURER,True,False,False,5.7972602739726025,7.795890410958904,True
698997,STEALING,BURGLARY,10.0,10,1851,UNKNOWN,165.1,19.0,3.0,Protestant,S,2.0,48.0,CLERK,True,False,False,3.649315068493151,7.795890410958904,True
698998,STEALING,BURGLARY,12.0,10,1851,UNKNOWN,165.1,17.0,3.0,Protestant,S,2.0,48.0,CARPENTER,True,False,False,3.649315068493151,7.795890410958904,True
698999,STEALING,CATTLE_STEALING,99.0,9,1849,UNKNOWN,165.1,18.0,3.0,Protestant,S,2.0,48.0,FARM LABOURER,True,False,False,3.649315068493151,7.795890410958904,True
699000,STEALING,BURGLARY,99.0,1,1840,UNKNOWN,165.1,21.0,0.0,Protestant,S,2.0,48.0,FARM LABOURER,True,False,False,12.706849315068494,17.353424657534248,True
699001,STEALING,BURGLARY,99.0,4,1845,UNKNOWN,165.1,25.0,2.0,UNKNOWN,UNKNOWN,2.0,48.0,UNKNOWN,True,False,False,3.649315068493151,7.795890410958904,True
