Chromosome,MSE
000001000001111,2.3692570716142654
000001000010000,3.494526283442974
000001000010001,2.1936429128050805
000001000010010,2.2294459730386733
000001000010011,2.308390122652054
000001000010100,2.2484721332788467
000001000010101,2.2632381945848463
000001000010110,2.2670862853527067
000001000010111,2.279331687092781
000001000011000,2.2615835309028625
000001000011001,2.3520562440156936
000001000011010,2.3493323594331743
000001000011011,2.304942312836647
000001000011100,2.2480432450771333
000001000011101,2.302465173602104
000001000011110,2.3400117576122286
000001000011111,2.3024525701999665
000001000100000,3.8236283749341964
000001000100001,2.348424044251442
000001000100010,2.316902536153793
000001000100011,2.432734502851963
000001000100100,2.2662948310375213
000001000100101,2.343856877088547
000001000100110,2.3679479390382765
000001000100111,2.3559148102998733
000001000101000,2.2558134138584136
000001000101001,2.39752516746521
000001000101010,2.351485860347748
000001000101011,2.3493137538433073
000001000101100,2.373397061228752
000001000101101,2.3925411224365236
000001000101110,2.3060504496097565
000001000101111,2.31621758043766
000001000110000,2.2056766778230665
000001000110001,2.2436944037675857
000001000110010,2.307240602374077
000001000110011,2.421696972846985
000001000110100,2.3296246111392973
000001000110101,2.382184934616089
000001000110110,2.4277950316667556
000001000110111,2.3292823791503907
000001000111000,2.23781336247921
000001000111001,2.2997185736894608
000001000111010,2.325719252228737
000001000111011,2.3096390157938003
000001000111100,2.319142520427704
000001000111101,2.3752260565757752
000001000111110,2.412277880311012
000001000111111,2.423806220293045
000001001000000,4.876119607686997
000001001000001,2.1588203340768812
000001001000010,2.2557425767183306
000001001000011,2.27273670732975
000001001000100,2.1846789598464964
000001001000101,2.268190786242485
000001001000110,2.255031701922417
000001001000111,2.223688969016075
000001001001000,2.242991018295288
000001001001001,2.159363180398941
000001001001010,2.3005985498428343
000001001001011,2.2984006285667418
000001001001100,2.2553712129592896
000001001001101,2.2335031777620316
000001001001110,2.1426630288362505
000001001001111,2.316770467162132
000001001010000,2.240747320652008
000001001010001,2.1305147022008897
000001001010010,2.1955695509910584
000001001010011,2.2629752472043037
000001001010100,2.205340087413788
000001001010101,2.232629659771919
000001001010110,2.264325165748596
000001001010111,2.286869302392006
000001001011000,2.249073062837124
000001001011001,2.3238385677337647
000001001011010,2.2887509375810624
000001001011011,2.2920109421014785
000001001011100,2.328258788585663
000001001011101,2.3164760559797286
000001001011110,2.3108278959989548
000001001011111,2.360438737273216
000001001100000,2.162141612172127
000001001100001,2.325366371870041
000001001100010,2.2212660998106
000001001100011,2.266682876646519
000001001100100,2.1495365679264067
000001001100101,2.2219027280807495
000001001100110,2.2390892148017882
000001001100111,2.2774949938058855
000001001101000,2.208724355697632
000001001101001,2.3177439898252485
000001001101010,2.249985006451607
000001001101011,2.39654698073864
000001001101100,2.244266602396965
000001001101101,2.232090501487255
000001001101110,2.3883792102336883
000001001101111,2.3504110291600226
000001001110000,2.267528310418129
000001001110001,2.2784094601869582
000001001110010,2.223919928073883
000001001110011,2.2717590928077698
000001001110100,2.246077385544777
000001001110101,2.278198978304863
000001001110110,2.2661821261048316
000001001110111,2.3621951550245286
000001001111000,2.22322872877121
000001001111001,2.3388132840394973
000001001111010,2.373000717163086
000001001111011,2.2888519912958145
000001001111100,2.3698624819517136
000001001111101,2.418393298983574
000001001111110,2.308213675022125
000001001111111,2.3979420617222784
000001010000000,3.833910498023033
000001010000001,2.2625851213932036
000001010000010,2.212298607826233
000001010000011,2.255172002315521
000001010000100,2.3092595100402833
000001010000101,2.313964971899986
000001010000110,2.323691192269325
000001010000111,2.302979925274849
000001010001000,2.3302132457494737
000001010001001,2.3413376808166504
000001010001010,2.288844047486782
000001010001011,2.4348299354314804
000001010001100,2.3707441091537476
000001010001101,2.376031070947647
000001010001110,2.4333149909973146
000001010001111,2.343247580528259
000001010010000,2.1872575163841246
000001010010001,2.2407916128635406
000001010010010,2.3008968770503997
000001010010011,2.379540377855301
000001010010100,2.308478759229183
000001010010101,2.2704581737518312
000001010010110,2.3226901784539224
000001010010111,2.361688981950283
000001010011000,2.2726568579673767
000001010011001,2.3228116244077683
000001010011010,2.38185653090477
000001010011011,2.3358691915869714
000001010011100,2.3411545008420944
000001010011101,2.4485344886779785
000001010011110,2.403282257914543
000001010011111,2.441574591398239
000001010100000,2.3281851023435594
000001010100001,2.2837138324975967
000001010100010,2.2784198611974715
000001010100011,2.365098676085472
000001010100100,2.252004066109657
000001010100101,2.3323517620563505
000001010100110,2.3566762059926987
000001010100111,2.362364798784256
000001010101000,2.228005424141884
000001010101001,2.4222564667463304
000001010101010,2.4208606988191606
000001010101011,2.4670184195041656
000001010101100,2.3011312901973726
000001010101101,2.434306201338768
000001010101110,2.4279437959194183
000001010101111,2.2844366669654845
000001010110000,2.3236639529466627
000001010110001,2.338805317878723
000001010110010,2.36161849796772
000001010110011,2.3820001274347304
000001010110100,2.3361080408096315
000001010110101,2.352991998195648
000001010110110,2.3866927832365037
000001010110111,2.373927268385887
000001010111000,2.2509453773498533
000001010111001,2.43463454246521
000001010111010,2.4085255712270737
000001010111011,2.439199689030647
000001010111100,2.3590095788240433
000001010111101,2.3423405468463896
000001010111110,2.4260629653930663
000001010111111,2.469275164604187
000001011000000,2.1710585594177245
000001011000001,2.199144238233566
000001011000010,2.2932124495506288
000001011000011,2.1992758929729463
000001011000100,2.2320410177111625
000001011000101,2.2153952211141585
000001011000110,2.2780778408050537
000001011000111,2.2459431856870653
000001011001000,2.2320152103900908
000001011001001,2.3081679344177246
000001011001010,2.280124616622925
000001011001011,2.38390699326992
000001011001100,2.3331769198179244
000001011001101,2.301055246591568
000001011001110,2.352446433901787
000001011001111,2.3653580233454705
000001011010000,2.2019635066390038
000001011010001,2.2779337108135223
000001011010010,2.2727759182453156
000001011010011,2.2777898252010345
000001011010100,2.2492418080568313
000001011010101,2.337537869811058
000001011010110,2.28226760327816
000001011010111,2.2855523377656937
000001011011000,2.3879017025232314
000001011011001,2.2731282472610475
000001011011010,2.446921834349632
000001011011011,2.4238308161497115
000001011011100,2.4656993448734283
000001011011101,2.277773217856884
000001011011110,2.384200230240822
000001011011111,2.371279311180115
000001011100000,2.148012599349022
000001011100001,2.1732924968004226
000001011100010,2.3322847336530685
000001011100011,2.285769671201706
000001011100100,2.2654567807912827
000001011100101,2.2225844502449035
000001011100110,2.2686389058828356
000001011100111,2.2743019223213197
000001011101000,2.2729599624872208
000001011101001,2.341309040784836
000001011101010,2.354741594195366
000001011101011,2.368625593185425
000001011101100,2.2996340185403823
000001011101101,2.3943580448627473
000001011101110,2.2965046226978303
000001011101111,2.3776136487722397
000001011110000,2.219292876124382
000001011110001,2.2975721269845963
000001011110010,2.3351930886507035
000001011110011,2.3904510349035264
000001011110100,2.274115252494812
000001011110101,2.3369278430938722
000001011110110,2.293978250026703
000001011110111,2.2745070189237593
000001011111000,2.2775088369846346
000001011111001,2.307888987660408
000001011111010,2.378515201807022
000001011111011,2.3784529998898507
000001011111100,2.397406977415085
000001011111101,2.381838336586952
000001011111110,2.4048241645097734
000001011111111,2.4531516283750534
000001100000000,2.193221840262413
000001100000001,2.3497406601905824
000001100000010,2.2935976564884184
000001100000011,2.3317518711090086
000001100000100,2.3073312819004057
000001100000101,2.282130292057991
000001100000110,2.3267472475767135
000001100000111,2.356593480706215
000001100001000,2.2220439553260802
000001100001001,2.3878063321113587
000001100001010,2.2757147431373594
000001100001011,2.384548398852348
000001100001100,2.3116056829690934
000001100001101,2.353975549340248
000001100001110,2.4045898765325546
000001100001111,2.4157027930021284
000001100010000,2.206286346912384
000001100010001,2.328347000479698
000001100010010,2.223765468597412
000001100010011,2.3962646186351777
000001100010100,2.3507497906684875
000001100010101,2.3077799528837204
000001100010110,2.3598417401313783
000001100010111,2.327613005042076
000001100011000,2.278337758779526
000001100011001,2.387169450521469
000001100011010,2.3671391934156416
000001100011011,2.4112020164728163
000001100011100,2.338119316101074
000001100011101,2.3284516096115113
000001100011110,2.39939669072628
000001100011111,2.441891822218895
000001100100000,2.244603011012077
000001100100001,2.3936353743076326
000001100100010,2.3150356084108354
000001100100011,2.4581237733364105
000001100100100,2.354668954014778
000001100100101,2.3085455298423767
000001100100110,2.3416585594415666
000001100100111,2.348428249359131
000001100101000,2.246575964987278
000001100101001,2.3506502717733384
000001100101010,2.4347576677799223
000001100101011,2.3668519377708437
000001100101100,2.268741375207901
000001100101101,2.4378814488649367
000001100101110,2.4679384350776674
000001100101111,2.413266497850418
000001100110000,2.2489776819944383
000001100110001,2.330045412480831
000001100110010,2.401330551505089
000001100110011,2.47911741733551
000001100110100,2.4520833298563955
000001100110101,2.425111082196236
000001100110110,2.4278456449508665
000001100110111,2.3703649044036865
000001100111000,2.3047470092773437
000001100111001,2.384924000501633
000001100111010,2.4066743940114974
000001100111011,2.3579055249691008
000001100111100,2.390154081583023
000001100111101,2.381250265240669
000001100111110,2.467396950721741
000001100111111,2.4639761716127397
000001101000000,2.161448222398758
000001101000001,2.2097111612558367
000001101000010,2.2787732392549516
000001101000011,2.281644436717033
000001101000100,2.2556711077690124
000001101000101,2.274638745188713
000001101000110,2.23312823176384
000001101000111,2.231893095374107
000001101001000,2.2357887774705887
000001101001001,2.223859450221062
000001101001010,2.3344967514276505
000001101001011,2.319878962635994
000001101001100,2.3064836770296098
000001101001101,2.294497460126877
000001101001110,2.3687772125005724
000001101001111,2.2282134920358656
000001101010000,2.2170040249824523
000001101010001,2.2204409673810006
000001101010010,2.3819605261087418
000001101010011,2.272473067045212
000001101010100,2.296476259827614
000001101010101,2.366324561834335
000001101010110,2.247593978047371
000001101010111,2.3461695492267607
000001101011000,2.3048906862735747
000001101011001,2.2818291395902635
000001101011010,2.249996030330658
000001101011011,2.3899372667074203
000001101011100,2.422704669833183
000001101011101,2.355083766579628
000001101011110,2.3357206121087075
000001101011111,2.4107505679130554
000001101100000,2.2255114197731016
000001101100001,2.2776228576898574
000001101100010,2.293497870862484
000001101100011,2.265374094247818
000001101100100,2.260143296420574
000001101100101,2.2482261568307877
000001101100110,2.3138606518507006
000001101100111,2.278995007276535
000001101101000,2.281329941749573
000001101101001,2.3743908435106276
000001101101010,2.4136983186006544
000001101101011,2.3887026786804197
000001101101100,2.353400893509388
000001101101101,2.377209311723709
000001101101110,2.3548278480768206
000001101101111,2.382195794582367
000001101110000,2.269878974556923
000001101110001,2.282085643708706
000001101110010,2.336324167251587
000001101110011,2.385596516728401
000001101110100,2.2595042645931245
000001101110101,2.2507329314947127
000001101110110,2.3657763481140135
000001101110111,2.31986418068409
000001101111000,2.3110612496733665
000001101111001,2.310237483680248
000001101111010,2.362121266126633
000001101111011,2.394508847594261
000001101111100,2.444766017794609
000001101111101,2.437973266839981
000001101111110,2.3370402947068216
000001101111111,2.492206355929375
000001110000000,2.251878535747528
000001110000001,2.252597987651825
000001110000010,2.2512885332107544
000001110000011,2.4193621307611464
000001110000100,2.287574341893196
000001110000101,2.3450075805187227
000001110000110,2.3424291521310807
000001110000111,2.3376789540052414
000001110001000,2.242787790298462
000001110001001,2.3014208674430847
000001110001010,2.3533014386892317
000001110001011,2.3396768674254416
000001110001100,2.3218464106321335
000001110001101,2.3697593092918394
000001110001110,2.378227198123932
000001110001111,2.340420150756836
000001110010000,2.2239942997694016
000001110010001,2.258610674738884
000001110010010,2.281081023812294
000001110010011,2.367995147407055
000001110010100,2.3422905921936037
000001110010101,2.2552294969558715
000001110010110,2.439002750813961
000001110010111,2.3713626086711885
000001110011000,2.2373746901750566
000001110011001,2.266384628415108
000001110011010,2.3346264004707336
000001110011011,2.4248546928167345
000001110011100,2.330718332529068
000001110011101,2.3476430028676987
000001110011110,2.4666960507631304
000001110011111,2.3309315741062164
000001110100000,2.2803101032972335
000001110100001,2.275148406624794
000001110100010,2.288931818306446
000001110100011,2.3881896793842317
000001110100100,2.273047998547554
000001110100101,2.356712517142296
000001110100110,2.3420241326093674
000001110100111,2.4266490936279297
000001110101000,2.3217525124549865
000001110101001,2.470187854766846
000001110101010,2.347977337241173
000001110101011,2.43589329123497
000001110101100,2.4218596905469894
000001110101101,2.3809116065502165
000001110101110,2.395227301120758
000001110101111,2.4831965893507
000001110110000,2.314574572443962
000001110110001,2.291548866033554
000001110110010,2.288900116086006
000001110110011,2.512704947590828
000001110110100,2.35212062895298
000001110110101,2.2983155608177186
000001110110110,2.336253362894058
000001110110111,2.4884633004665373
000001110111000,2.429104748368263
000001110111001,2.427855971455574
000001110111010,2.341537296772003
000001110111011,2.56580565571785
000001110111100,2.37582668364048
000001110111101,2.409026575088501
000001110111110,2.30887748003006
000001110111111,2.330584615468979
000001111000000,2.180920673906803
